avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv,gmv_range,live_gmv,nickname,selection_region,top_follower_demographics,username,video_gmv
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b1f2e2d5e7766cff1bd6fe4c8c8b8ec0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=707e3327&x-expires=1784548800&x-signature=sVozp2oUI5IPN1cWRcUdGJYdHYk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2415,3163,"['700645', '601450', '601152']",ODZ9xQAAAACOV4AEeERJl-yievH_HBss5YfQcUd2ecayvWCV1k3HLg,81576,,{'formatted_range': '₱10K+'},,Jenny Chan,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4344}}",itsmejennychan,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c8a16d61d45ae21449993f26d01fc684~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=66f5a6bd&x-expires=1784548800&x-signature=nCIujUY4Q3xL92JqBS8nOCotXFc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,844,"['700645', '602284', '601450']",jOs55AAAAACOV4AEeERJl-yievH_HBssuBxT4AEOM2Iu1bj5lTThjQ,196857,"{'amount': '19191.13905', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Sweetie Pie🛍️🫶🏻,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 7051}}",itsmelaineshop,"{'amount': '19182.216254', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/82f68c6eb636f604e10797c885854534~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3debe3a1&x-expires=1784548800&x-signature=iVYOMMZ5yxD8f6fkN%2B%2FjhQP3lYc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1447,710,"['700645', '601450', '700437']",gzIPEQAAAACOV4AEeERJl-yievH_HBssiWwm9S5SCnXdEEnBNfUz2A,56402,,{'formatted_range': '₱10K+'},,Lizry,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5896}}",peachpooch28,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e968f1fbc9766f04a1ff260ebb3e3e2e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5858e2bc&x-expires=1784548800&x-signature=uJ6VbISJlkduHe9s%2FmjkaTIJcfg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2821,390,"['700645', '601450', '700437']",6MCFSQAAAACOV4AEeERJl-yievH_HBsshiBjTR4a52CqEq13Sjk4gA,100490,,{'formatted_range': '₱10K+'},,Ms Kate,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4804}}",mskatyyy07,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/c88d9e2edafa40bd6c6f0d0979edc799~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9053a695&x-expires=1784548800&x-signature=VUdA%2F0ATeeHN3bhCVgMSV4XPl6U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},168,430,"['700645', '601450', '601152']",7d6nmQAAAACOV4AEeERJl-yievH_HBssSdx8IwOeulxr937raDXoBg,2323,"{'amount': '12454.576816', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '11.764239', 'currency': 'USD'}",Sulit FInds by Maryhel,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4636}}",agudomaryhel,"{'amount': '12442.812577', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b9dd2205dd75c24ab0e5f59ae7d68480~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c1e13783&x-expires=1784548800&x-signature=txs2YchFOD72%2FpjUKq5u%2FOyr6Sg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},6576,877,"['700645', '601450', '602284']",6ghhVwAAAACOV4AEeERJl-yievH_HBsslvOdVC1Fy_phxyhOT7dCmA,118700,"{'amount': '73935.829229', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '62347.254661', 'currency': 'USD'}",Be REAch ✨,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6108}}",andiebiotic820mg,"{'amount': '11396.151467', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/30a003fc9d7884bae07362d3d67fa832~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2c2b7db6&x-expires=1784548800&x-signature=Fhqz1ey3doBPsKqznFBBYYnEk3w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1127,"['700645', '601152', '601450']",JFOhjgAAAACOV4AEeERJl-yievH_HBss5gadC20hAyoyKOHapfvhVA,12934,,{'formatted_range': '₱10K+'},,yxrielove,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 2721}}",yxrielove,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/996ae4a0714f735b2055daad2caca29a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=fb2ff39f&x-expires=1784548800&x-signature=nfvDdn0F047FZsN7iFTnpN%2FdeuE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2159,"['700645', '601152', '700437']",GInEiAAAAACOV4AEeERJl-yievH_HBssTAK44b7SVmhrwPTemU6_ag,1628931,,{'formatted_range': '₱10K+'},,AiBeautyPH,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4566}}",randomrecosbybiiee,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a2d9af39745448fdb8bfdafa80877948~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=91064a6e&x-expires=1784548800&x-signature=rATGL1oLElZk3POkbJR%2BZP53%2B7o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1113,"['700645', '601450', '601352']",5yXB7wAAAACOV4AEeERJl-yievH_HBssgEPe1myAc6qXBNLjQvaccw,90149,"{'amount': '10157.519276', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,urfavfinds,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 1156}}",urfav.finds69,"{'amount': '10157.519276', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9d0601dabc1f08eb208ac6d99ee7a7e8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=547502b0&x-expires=1784548800&x-signature=M4ydDoP19WzQ77TLT5q%2BffMA1gM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,352,"['700645', '601450', '605248']",k6xvrAAAAACOV4AEeERJl-yievH_HBssoOzuzs6xJiVssJoJhRQILQ,84073,"{'amount': '29776.013914', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Abegailj,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5828}}",abbygayle998,"{'amount': '29197.044745', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fe169ec23bb8f97638569abbe190364a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=31cfbf68&x-expires=1784548800&x-signature=YjmN9w61adUVhUQusPZBCG0wEZ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},11354,3164,"['700645', '601450', '700437']",QsqKogAAAACOV4AEeERJl-yievH_HBssb1KkehPmWNHttLvGTkBHLA,111664,"{'amount': '16413.506913', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '921.001293', 'currency': 'USD'}",Doc Keith 🤍,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3267}}",dockeith2,"{'amount': '15308.224544', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/73bc9f030f78f830236320422e17066c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ae3b9fe1&x-expires=1784548800&x-signature=GkxFpWIh6EWuAFYAFCYNC2MYnXc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,588,"['700645', '601450', '700437']",k6oErAAAAACOV4AEeERJl-yievH_HBssDFaFukdMLZNlg5kmNHT10A,29730,,{'formatted_range': '₱10K+'},,desserie,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 2845}}",desiremae,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/01ea20b41869e077de904b41295ec96d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e8d069d7&x-expires=1784548800&x-signature=eE7367J%2FQCe00V5qXdALa97G1PY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},55,704,"['700645', '601450', '605248']",tRk0VwAAAACOV4AEeERJl-yievH_HBss0zEKyvN1W0dV8R_PuPmSgA,301179,"{'amount': '33528.058962', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,TAMUNINAY,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4972}}",_tamuninay,"{'amount': '33429.654874', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1c19310b32399ea2515687b064a28c8d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b427e766&x-expires=1784548800&x-signature=dat4w4ygiT3AmomBK11vwbE4c6w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},848,368,"['700645', '600001', '600154']",QFCadgAAAACOV4AEeERJl-yievH_HBsszD_5O4sibNxWkBHKjdRmOA,14182,,{'formatted_range': '₱10K+'},,Chef Ayb’s Paragis Gold PH,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5527}}",chefaybsparagisgoldph,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/8d6601315719c522e427ba974e2dc973~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6875ab9a&x-expires=1784548800&x-signature=UH5SyMDNN%2FxNSgfAPCi6unVo%2F70%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['700645', '601450', '601739']",6coARwAAAACOV4AEeERJl-yievH_HBss-ePo7KeinsQTvTutkiwTEQ,53330,"{'amount': '12990.101218', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,GlutaGenC,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5948}}",glutagen_c,"{'amount': '12754.591225', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f305c5e6d7a2a03c214cde36fca25250~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ead5fd7e&x-expires=1784548800&x-signature=JyZsBUhFCLQtEP1updi5qQtGUXk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2393,"['700645', '601450', '601152']",wA4u7wAAAACOV4AEeERJl-yievH_HBssSkm66ZU7s0CI8v3Ws5Ul_A,54553,,{'formatted_range': '₱10K+'},,esciiii<3,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4687}}",imalittleteacupppp,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b311cf7e777ea1f68a07fb1e57fa0faa~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cfb5053c&x-expires=1784548800&x-signature=CVTBNwOxeJw82BtNQLBpe8hOyUU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2688,986,"['700645', '601450', '602284']",fGw5TQAAAACOV4AEeERJl-yievH_HBssBRa-RE8ZfK-H8RwuODrZMA,693990,,{'formatted_range': '₱10K+'},,Alyza Montero RPh,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5447}}",alyzamaemontero,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d6a131f0dcef032abbdbd0d7cf7ad8b6~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7bbba67e&x-expires=1784548800&x-signature=z97VRSOopQshe%2Fxg4VPFcTGBIQc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,429,"['700645', '601450', '601739']",I0o_mgAAAACOV4AEeERJl-yievH_HBss64zu-Gduo-BtVU_AFhZFZQ,19004,"{'amount': '11135.660768', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Ashyyy,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4023}}",ashyyy_shh,"{'amount': '11093.067413', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/82e1751181e8222255d852d3aed860fd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a221cba0&x-expires=1784548800&x-signature=P6zT21zBHUZ1D61AnIlbxc%2Fdvvs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},650,2587,"['700645', '700437', '601450']",EW1HkAAAAACOV4AEeERJl-yievH_HBss0tMcZxImOSRm2PV1S6exXw,489873,,{'formatted_range': '₱10K+'},,LuxeSlim™️ Official,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6438}}",luxeslimofficial,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e82b93a5ee41a87668b7ccf08a3a198a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=87e41aa7&x-expires=1784548800&x-signature=4n29LHKihO5T5GJGwp6DY256Wkk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,187,"['700645', '601450', '605248']",XS1vLAAAAACOV4AEeERJl-yievH_HBss2OvnGAALyTfC2UjCVf2pyw,33654,,{'formatted_range': '₱10K+'},,nyyyyx,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2766}}",nyyy_xx0,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5876ff15053771a17fdd40ca41b1ce37~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7b43c5bb&x-expires=1784548800&x-signature=0lc6QpK%2B65P7bGEg4PCtU5jirDs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,10165,"['700645', '601450', '601152']",-2CmIgAAAACOV4AEeERJl-yievH_HBssaMUfXvGT3UM9eEgTnwLh1Q,1230461,,{'formatted_range': '₱10K+'},,itsresyelmae,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5667}}",itsresyelmae,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/ccea6927c855ff7af4166fa8e365a275~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b47f0518&x-expires=1784548800&x-signature=8NTfZAwuhoIZmcOwPWjOSxVEg6U%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1986,"['700645', '601450', '601152']",2pYxFAAAAACOV4AEeERJl-yievH_HBssw7_WjNafqaEVxiKzlyZfXg,11687,"{'amount': '10369.584928', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Miss Shaneyyy,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4623}}",ishia881,"{'amount': '10353.057333', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/63ce828b43a1a978b76a6cdb19726817~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=fcc78e4c&x-expires=1784548800&x-signature=4uu4EiJfCcS6QXc1pQsY%2Bw1ZeEo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1260,280,"['700645', '600001', '605248']",YRtEUgAAAACOV4AEeERJl-yievH_HBsskMXLQNnbh28IUzgsdl_c_g,42297,,{'formatted_range': '₱10K+'},,HLPLPH shop,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5387}}",paulalicious08,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bb9dbf3ea977f9c7d8d29c74f300fd33~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b9fe30d7&x-expires=1784548800&x-signature=IPcvesahdqAyF%2FcJ%2BEv31UDNa%2FQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},50413,0,"['700645', '605196', '605248']",TO7yzAAAAACOV4AEeERJl-yievH_HBssjUEd1UPtrOt8jB6izgqBYw,132476,"{'amount': '43347.925846', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '43153.82249', 'currency': 'USD'}",ms.roxxy🧿,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5480}}",ms.roxxy,"{'amount': '177.494802', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7dd71e990e4b3760703faab2243d3f4c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=beee9d02&x-expires=1784548800&x-signature=%2B0Cf2dHVxq8ymC4CdwnfTbjIa94%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,269,"['700645', '601450', '700437']",BmPfxwAAAACOV4AEeERJl-yievH_HBssuJEaYataXmW28LTlG3QTsA,16314,"{'amount': '11730.414491', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,urpharmacistassistant,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5655}}",llessur04,"{'amount': '11631.213652', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/36f958018b3eff2e31d63ca1315d0b8b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=480d2c02&x-expires=1784548800&x-signature=yk4hmwsejFZQEJAgKNUlw%2FcFRMs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},346,476,"['700645', '601450', '601739']",xQ6e4wAAAACOV4AEeERJl-yievH_HBss7DDxRfzIUafBypaEzxEokw,6563,"{'amount': '23463.454531', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '23338.60188', 'currency': 'USD'}",hanie,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5613}}",hanie6108,"{'amount': '30.023416', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ca4db302d31619a69e88b345e6f0bc16~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f0f17bbc&x-expires=1784548800&x-signature=C7btfg4Cgl7143%2BA%2BP516z%2BlGac%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,568,"['700645', '601450', '603014']",cwUUWgAAAACOV4AEeERJl-yievH_HBssdCfcMoj0QvvencmCdif1VA,22066,,{'formatted_range': '₱10K+'},,arnielgoodvibes,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6447}}",arnielgoodvibes,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/07196913c8740c9f0f5e35bc22e99d34~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=76999cdb&x-expires=1784548800&x-signature=Ww6TmzdwH6LHiGwFUNPUeIJnhbQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,313,"['700645', '601450', '700437']",2I4kcAAAAACOV4AEeERJl-yievH_HBsselLs8_C00l4dvHcaUnXK2g,18146,,{'formatted_range': '₱10K+'},,Pinoy Influencer,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3581}}",pinoyinfluencer1,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/432ef9ccc077df70cd27b24a65f18e9b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b260c308&x-expires=1784548800&x-signature=Da51mpDgYxFtzERJ9KrJUhoEeUA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2380,3143,"['700645', '601450', '700437']",Apez4wAAAACOV4AEeERJl-yievH_HBssN6LiQnsvNTL75NdAt1HVsA,66770,,{'formatted_range': '₱10K+'},,FitDadLex | Gym Supplement Guy,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 7016}}",fitdadlex,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/67df5436bb8e3a1ee563aa75054a56f6~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=db27e6fa&x-expires=1784548800&x-signature=Cb3wTX%2FZ%2BIPXXyIfXsqiUE0IRLM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,214,"['700645', '601352', '601152']",C3mdlAAAAACOV4AEeERJl-yievH_HBssFrezR4glSf5fVuk7aEGRng,23257,"{'amount': '18129.075206', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,jenshop025,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3700}}",jenshop025,"{'amount': '18088.802774', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2f076ae2b1860e0d37a031fc3fa1a8dc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bf0d0157&x-expires=1784548800&x-signature=HoF%2F0yg%2F2SmDPgZlHgMhDGZAGxE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1067,218,"['700645', '601450', '600942']",OmweNgAAAACOV4AEeERJl-yievH_HBssQFcbl6msOWs1grimEMYpjg,28906,"{'amount': '13074.516019', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '10996.512701', 'currency': 'USD'}",Mommy Fhaye,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6073}}",fhaye_261,"{'amount': '2014.017493', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fe834fddaac419759cf3c3705029f762~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=03f7f1fb&x-expires=1784548800&x-signature=UWp29b1xRk1xUA3ii1Zc2Uo%2F7g0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},337,2699,"['700645', '601450', '602284']",jhqppgAAAACOV4AEeERJl-yievH_HBssRVe_hz-tApoyT-xCyf5fTg,8327,,{'formatted_range': '₱10K+'},,Rbs By Kim Dela Cerna,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4349}}",rbsbykimdelacerna0014,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/63d9264c9d2ff1136c618d5f653a732d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8d405d69&x-expires=1784548800&x-signature=T%2BvqCcxAPGNyHxge6bBxtvg6t5E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,30265,"['700645', '700437', '601450']",eUi3rgAAAACOV4AEeERJl-yievH_HBssJ6LJzBWGc-tyG1Ne55YEag,1427853,,{'formatted_range': '₱10K+'},,Toni Gonzaga,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5620}}",celestinegonzaga_,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/59a001f63456cb2c2c667b09cad5b35a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5d94ad10&x-expires=1784548800&x-signature=dDfy1nUeDzUOXJ4YlRlpP%2Fo2%2Bxc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},563,974,"['700645', '700437', '601152']",SUXbOAAAAACOV4AEeERJl-yievH_HBssdepj7_cxM8dOj1qiJ90ZXw,21417,"{'amount': '53141.597302', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '33998.254775', 'currency': 'USD'}",Namiroseus28 Main,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5678}}",namiroseus.main.of,"{'amount': '15328.963558', 'currency': 'USD'}"
